time,Red,IR,X,Y,Z
321.85,101526,123340,0.027022,-0.035028,1.046851
321.90,101560,123405,0.030024,-0.036029,1.040846
321.95,101576,123472,0.029024,-0.035028,1.044849
322.00,101608,123525,0.031025,-0.035028,1.040846
322.05,101619,123537,0.031025,-0.033027,1.043848
322.10,101636,123656,0.033027,-0.035028,1.038844
322.15,101659,123693,0.032026,-0.035028,1.034841
322.20,101696,123769,0.028023,-0.033027,1.040846
322.25,101725,123829,0.029024,-0.035028,1.041847
322.30,101745,123885,0.028023,-0.035028,1.040846
322.35,101773,123953,0.030024,-0.034028,1.046851
322.40,101795,123992,0.030024,-0.032026,1.044849
322.45,101806,124026,0.028023,-0.034028,1.042847
322.50,101814,124033,0.030024,-0.033027,1.041847
322.55,101685,122881,0.029024,-0.035028,1.044849
322.60,100848,120617,0.030024,-0.032026,1.044849
322.65,100411,120359,0.029024,-0.035028,1.040846
322.70,100594,121216,0.027022,-0.036029,1.04585
322.75,100984,122123,0.029024,-0.038031,1.046851
322.80,101276,122739,0.033027,-0.038031,1.046851
322.85,101418,122975,0.032026,-0.036029,1.043848
322.90,101268,122590,0.032026,-0.033027,1.043848
322.95,101337,122853,0.031025,-0.035028,1.042847
323.00,101401,123035,0.035028,-0.036029,1.042847
323.05,101480,123217,0.030024,-0.035028,1.047851
323.10,101537,123343,0.029024,-0.03703,1.044849
323.15,101578,123409,0.032026,-0.03703,1.042847
323.20,101598,123499,0.032026,-0.034028,1.041847
323.25,100241,120010,0.035028,-0.03703,1.042847
323.30,100696,121475,0.033027,-0.036029,1.04585
323.35,100961,122029,0.028023,-0.03703,1.042847
323.40,101116,122239,0.029024,-0.034028,1.040846
323.45,101130,122212,0.032026,-0.034028,1.047851
323.50,101095,122080,0.029024,-0.036029,1.047851
323.55,101064,122092,0.028023,-0.035028,1.044849
323.60,101094,122247,0.032026,-0.035028,1.044849
323.65,101166,122423,0.033027,-0.034028,1.041847
323.70,101231,122654,0.032026,-0.039032,1.043848
323.75,101293,122808,0.027022,-0.033027,1.042847
323.80,101349,122912,0.027022,-0.035028,1.047851
323.85,101383,123054,0.032026,-0.035028,1.044849
323.90,101419,122738,0.030024,-0.034028,1.040846
323.95,100947,120405,0.030024,-0.036029,1.040846
324.00,100125,119398,0.029024,-0.032026,1.044849
324.05,100059,119669,0.028023,-0.036029,1.04585
324.10,100295,120384,0.031025,-0.034028,1.048852
324.15,100562,121046,0.031025,-0.035028,1.043848
324.20,100778,121464,0.031025,-0.036029,1.049853
324.25,100862,121545,0.030024,-0.035028,1.047851
324.30,100822,121299,0.031025,-0.035028,1.049853
324.35,100726,121316,0.028023,-0.034028,1.044849
324.40,100896,121831,0.033027,-0.040033,1.046851
324.45,101000,121979,0.031025,-0.033027,1.042847
324.50,101056,122176,0.029024,-0.03703,1.040846
324.55,101110,122342,0.032026,-0.036029,1.040846
324.60,101182,122446,0.030024,-0.038031,1.042847
324.65,101204,122176,0.028023,-0.036029,1.039845
324.70,100658,119797,0.033027,-0.033027,1.041847
324.75,99941,118977,0.028023,-0.035028,1.046851
324.80,99889,119179,0.032026,-0.036029,1.044849
324.85,100322,120355,0.035028,-0.036029,1.038844
324.90,100479,120756,0.031025,-0.035028,1.043848
324.95,100557,120730,0.031025,-0.035028,1.043848
325.00,100485,120459,0.033027,-0.032026,1.044849
325.05,100426,120449,0.027022,-0.033027,1.048852
325.10,100537,120826,0.028023,-0.035028,1.046851
325.15,100644,121177,0.028023,-0.033027,1.041847
325.20,100735,121392,0.028023,-0.035028,1.041847
325.25,100834,121570,0.033027,-0.033027,1.043848
325.30,100895,121760,0.032026,-0.034028,1.041847
325.35,100943,121909,0.032026,-0.032026,1.046851
325.40,100977,121706,0.029024,-0.036029,1.047851
325.45,100495,119362,0.029024,-0.035028,1.039845
325.50,99789,118550,0.031025,-0.035028,1.038844
325.55,99706,118709,0.032026,-0.036029,1.040846
325.60,99874,119261,0.034028,-0.036029,1.042847
325.65,100088,119728,0.033027,-0.036029,1.039845
325.70,100247,120068,0.028023,-0.035028,1.043848
325.75,100328,120062,0.029024,-0.034028,1.043848
325.80,100237,119865,0.036029,-0.03703,1.048852
325.85,100751,120634,0.030024,-0.03703,1.038844
325.90,100016,118343,0.031025,-0.033027,1.04585
325.95,99489,117821,0.029024,-0.029024,1.049853
326.00,99451,118015,0.030024,-0.036029,1.048852
326.05,99583,118327,0.031025,-0.036029,1.040846
326.10,99722,118685,0.038031,-0.033027,1.044849
326.15,99853,118992,0.033027,-0.035028,1.042847
326.20,99935,119043,0.031025,-0.039032,1.041847
326.25,99891,118951,0.031025,-0.034028,1.043848
326.30,99889,118957,0.027022,-0.036029,1.04585
326.35,99951,119237,0.031025,-0.038031,1.043848
326.40,100052,119528,0.029024,-0.036029,1.044849
326.45,100178,119855,0.028023,-0.034028,1.042847
326.50,100302,120161,0.029024,-0.034028,1.040846
326.55,100414,120452,0.030024,-0.034028,1.040846
326.60,100515,120670,0.028023,-0.041033,1.044849
326.65,100593,120824,0.032026,-0.034028,1.039845
326.70,100644,121016,0.029024,-0.035028,1.043848
326.75,100718,121230,0.027022,-0.035028,1.042847
326.80,100743,120391,0.030024,-0.034028,1.042847
326.85,99946,118132,0.030024,-0.036029,1.04585
326.90,99477,117693,0.028023,-0.034028,1.044849
326.95,99471,117970,0.032026,-0.036029,1.040846
327.00,99628,118357,0.031025,-0.036029,1.042847
327.05,99772,118702,0.034028,-0.036029,1.044849
327.10,99900,118972,0.031025,-0.036029,1.044849
327.15,99943,118972,0.034028,-0.03703,1.046851
327.20,99915,118843,0.032026,-0.033027,1.044849
327.25,99895,118912,0.030024,-0.032026,1.042847
327.30,99960,119163,0.030024,-0.038031,1.043848
327.35,100061,119480,0.032026,-0.03703,1.040846
327.40,100200,119792,0.032026,-0.032026,1.043848
327.45,100315,120129,0.029024,-0.033027,1.042847
327.50,100437,120446,0.029024,-0.038031,1.043848
327.55,100552,120640,0.029024,-0.035028,1.042847
327.60,100621,120823,0.028023,-0.036029,1.042847
327.65,100680,121005,0.034028,-0.034028,1.044849
327.70,100744,121170,0.034028,-0.036029,1.042847
327.75,100816,121276,0.027022,-0.034028,1.042847
327.80,100651,119335,0.028023,-0.035028,1.043848
327.85,99718,117795,0.031025,-0.034028,1.043848
327.90,99472,117679,0.031025,-0.03703,1.043848
327.95,99565,118136,0.032026,-0.036029,1.043848
328.00,99755,118608,0.033027,-0.033027,1.041847
328.05,99916,118971,0.033027,-0.031025,1.039845
328.10,100034,119126,0.032026,-0.034028,1.042847
328.15,100019,118994,0.032026,-0.034028,1.046851
328.20,99959,118946,0.033027,-0.034028,1.043848
328.25,99983,119137,0.030024,-0.033027,1.043848
328.30,100077,119370,0.032026,-0.03703,1.043848
328.35,100211,119738,0.027022,-0.031025,1.04585
328.40,100346,120124,0.032026,-0.034028,1.046851
328.45,100486,120499,0.032026,-0.036029,1.044849
328.50,100602,120693,0.028023,-0.03703,1.04585
328.55,100687,120947,0.029024,-0.035028,1.04585
328.60,100769,121155,0.033027,-0.036029,1.042847
328.65,100846,121343,0.030024,-0.038031,1.041847
328.70,100903,121505,0.029024,-0.039032,1.040846
328.75,100969,121665,0.028023,-0.03703,1.04585
328.80,101036,121835,0.031025,-0.033027,1.043848
328.85,101088,121938,0.031025,-0.03703,1.046851
328.90,101135,122081,0.034028,-0.038031,1.047851
328.95,101170,122225,0.031025,-0.034028,1.048852
329.00,101218,122302,0.027022,-0.03703,1.044849
329.05,101276,122478,0.027022,-0.03703,1.044849
329.10,101398,122785,0.031025,-0.033027,1.04585
329.15,101447,122880,0.028023,-0.033027,1.046851
329.20,101482,122962,0.034028,-0.032026,1.049853
329.25,101510,123049,0.034028,-0.034028,1.049853
329.30,101544,123133,0.034028,-0.036029,1.04585
329.35,101565,122735,0.029024,-0.033027,1.043848
329.40,100893,119414,0.029024,-0.035028,1.043848
329.45,99908,118318,0.027022,-0.033027,1.048852
329.50,99807,118508,0.030024,-0.034028,1.04585
329.55,100028,119274,0.031025,-0.035028,1.044849
329.60,100293,119859,0.030024,-0.036029,1.04585
329.65,100445,120160,0.028023,-0.036029,1.04585
329.70,100519,120128,0.030024,-0.032026,1.044849
329.75,100437,119875,0.029024,-0.032026,1.042847
329.80,100381,119850,0.029024,-0.03703,1.042847
329.85,100417,120016,0.028023,-0.036029,1.039845
329.90,100507,120320,0.029024,-0.03703,1.04585
329.95,100639,120745,0.033027,-0.039032,1.046851
330.00,100784,121070,0.034028,-0.036029,1.046851
330.05,100893,121382,0.032026,-0.035028,1.046851
330.10,100992,121590,0.027022,-0.033027,1.041847
330.15,101062,121821,0.028023,-0.036029,1.038844
330.20,101123,121954,0.030024,-0.034028,1.039845
330.25,101182,122089,0.030024,-0.03703,1.042847
330.30,101225,121886,0.031025,-0.035028,1.044849
330.35,100680,119135,0.031025,-0.038031,1.041847
330.40,99838,118143,0.029024,-0.03703,1.046851
330.45,99730,118321,0.026021,-0.033027,1.044849
330.50,99914,118985,0.030024,-0.033027,1.037843
330.55,100171,119617,0.028023,-0.032026,1.046851
330.60,100375,120086,0.028023,-0.036029,1.049853
330.65,100532,120311,0.026021,-0.034028,1.047851
330.70,100582,120260,0.033027,-0.041033,1.044849
330.75,100535,120168,0.033027,-0.040033,1.044849
330.80,100528,120329,0.034028,-0.035028,1.04585
330.85,100627,120632,0.031025,-0.032026,1.044849
330.90,100773,120988,0.028023,-0.035028,1.04585
330.95,101067,121653,0.031025,-0.03703,1.043848
331.00,101153,121876,0.03703,-0.036029,1.035842
331.05,101238,122045,0.031025,-0.036029,1.041847
331.10,100985,119656,0.029024,-0.033027,1.04585
331.15,100073,118290,0.030024,-0.033027,1.043848
331.20,99897,118278,0.029024,-0.034028,1.044849
331.25,100050,118824,0.032026,-0.039032,1.043848
331.30,100549,119985,0.029024,-0.035028,1.041847
331.35,100658,120101,0.029024,-0.035028,1.044849
331.40,101382,121532,0.033027,-0.033027,1.046851
331.45,101426,121722,0.031025,-0.036029,1.042847
331.50,101487,121955,0.030024,-0.030024,1.036842
331.55,101633,122042,0.031025,-0.034028,1.039845
331.60,101368,119511,0.035028,-0.03703,1.042847
331.65,100472,118083,0.031025,-0.038031,1.043848
331.70,100312,117889,0.035028,-0.033027,1.044849
331.75,100411,118083,0.039032,-0.035028,1.044849
331.80,100558,118202,0.031025,-0.034028,1.043848
331.85,100631,118331,0.033027,-0.030024,1.044849
331.90,100696,118265,0.034028,-0.033027,1.044849
331.95,100544,117900,0.035028,-0.032026,1.042847
332.00,100551,117977,0.030024,-0.035028,1.042847
332.05,100590,118243,0.032026,-0.032026,1.044849
332.10,100710,118607,0.034028,-0.033027,1.04585
332.15,100859,118938,0.032026,-0.035028,1.041847
332.20,100973,119295,0.029024,-0.034028,1.043848
332.25,101083,119641,0.031025,-0.036029,1.044849
332.30,101071,118727,0.032026,-0.039032,1.039845
332.35,100296,116714,0.02502,-0.03703,1.04585
332.40,99743,115875,0.027022,-0.03703,1.042847
332.45,99683,115736,0.031025,-0.033027,1.04585
332.50,99624,115418,0.036029,-0.038031,1.049853
332.55,99539,115142,0.03703,-0.039032,1.048852
332.60,99450,115106,0.030024,-0.033027,1.042847
332.65,99657,115485,0.030024,-0.033027,1.044849
332.70,99921,115525,0.034028,-0.033027,1.047851
332.75,99957,115545,0.035028,-0.039032,1.040846
332.80,99977,115714,0.036029,-0.040033,1.043848
332.85,100163,116669,0.029024,-0.041033,1.041847
332.90,100608,118015,0.030024,-0.034028,1.042847
332.95,101043,119097,0.029024,-0.035028,1.039845
333.00,101373,119104,0.032026,-0.036029,1.040846
333.05,100105,117255,0.032026,-0.031025,1.043848
333.10,100152,117424,0.027022,-0.03703,1.044849
333.15,100204,117635,0.033027,-0.043035,1.041847
333.20,100378,118152,0.039032,-0.033027,1.04585
333.25,100643,118783,0.030024,-0.031025,1.040846
333.30,100799,118685,0.02402,-0.03703,1.036842
333.35,100511,118529,0.031025,-0.034028,1.038844
333.40,100563,118626,0.026021,-0.041033,1.041847
333.45,100662,119033,0.038031,-0.030024,1.047851
333.50,100875,119715,0.029024,-0.041033,1.04585
333.55,101060,120165,0.02502,-0.035028,1.042847
333.60,101168,120364,0.027022,-0.029024,1.043848
333.65,101300,120617,0.035028,-0.033027,1.046851
333.70,101445,121065,0.031025,-0.041033,1.046851
333.75,101614,121306,0.02502,-0.03703,1.049853
333.80,101734,121624,0.030024,-0.026021,1.044849
333.85,101825,121842,0.031025,-0.029024,1.046851
333.90,101852,121973,0.029024,-0.042034,1.04585
333.95,101833,122053,0.034028,-0.040033,1.050854
334.00,101935,122337,0.030024,-0.039032,1.041847
334.05,101980,122405,0.027022,-0.03703,1.043848
334.10,101930,122229,0.033027,-0.034028,1.042847
334.15,100344,118286,0.030024,-0.033027,1.048852
334.20,100566,118835,0.036029,-0.030024,1.047851
334.25,100722,119221,0.029024,-0.039032,1.044849
334.30,100864,119568,0.032026,-0.036029,1.047851
334.35,100939,119606,0.028023,-0.031025,1.04585
334.40,100893,119397,0.028023,-0.032026,1.044849
334.45,100823,119354,0.030024,-0.038031,1.044849
334.50,100831,119453,0.030024,-0.03703,1.044849
334.55,100926,119648,0.030024,-0.038031,1.050854
334.60,100946,119232,0.029024,-0.035028,1.041847
334.65,100595,118346,0.034028,-0.035028,1.039845
334.70,100377,118176,0.032026,-0.038031,1.04585
334.75,100433,118589,0.030024,-0.032026,1.046851
334.80,100683,119329,0.029024,-0.038031,1.046851
334.85,100969,119968,0.028023,-0.040033,1.043848
334.90,100979,119663,0.031025,-0.032026,1.046851
334.95,100915,119639,0.029024,-0.034028,1.042847
335.00,100953,119899,0.028023,-0.032026,1.041847
335.05,101040,120072,0.030024,-0.031025,1.046851
335.10,101098,120269,0.031025,-0.03703,1.044849
335.15,101150,120374,0.028023,-0.033027,1.042847
335.20,101177,120559,0.028023,-0.035028,1.047851
335.25,101218,120649,0.029024,-0.033027,1.047851
335.30,101232,120760,0.030024,-0.03703,1.042847
335.35,101118,118955,0.032026,-0.03703,1.046851
335.40,100041,116693,0.033027,-0.034028,1.040846
335.45,99466,115972,0.028023,-0.043035,1.039845
335.50,99344,116040,0.030024,-0.041033,1.047851
335.55,99409,116313,0.028023,-0.029024,1.043848
335.60,99475,116464,0.026021,-0.030024,1.039845
335.65,99593,116695,0.02502,-0.043035,1.042847
335.70,99681,116694,0.034028,-0.03703,1.044849
335.75,99665,116538,0.034028,-0.03703,1.043848
335.80,99641,116488,0.02502,-0.038031,1.043848
335.85,99672,116609,0.021017,-0.032026,1.050854
335.90,99739,116791,0.039032,-0.031025,1.049853
335.95,99787,116571,0.035028,-0.03703,1.048852
336.00,99611,116047,0.023019,-0.039032,1.038844
336.05,99418,115871,0.031025,-0.02402,1.040846
336.10,99443,116246,0.040033,-0.028023,1.041847
336.15,99677,116960,0.030024,-0.046037,1.044849
336.20,99937,117528,0.029024,-0.038031,1.043848
336.25,98385,113953,0.039032,-0.042034,1.049853
336.30,98554,114416,0.035028,-0.044036,1.044849
336.35,98735,114705,0.033027,-0.03703,1.046851
336.40,98814,114636,0.026021,-0.030024,1.039845
336.45,98755,114622,0.02502,-0.036029,1.041847
336.50,98795,114924,0.036029,-0.036029,1.044849
336.55,98860,115254,0.038031,-0.033027,1.038844
336.60,98978,115758,0.034028,-0.031025,1.044849
336.65,99191,116439,0.033027,-0.035028,1.044849
336.70,99418,116521,0.033027,-0.034028,1.044849
336.75,98932,114257,0.032026,-0.035028,1.039845
336.80,98192,112936,0.030024,-0.032026,1.042847
336.85,97956,112724,0.030024,-0.032026,1.046851
336.90,98023,112917,0.03703,-0.036029,1.044849
336.95,98165,113294,0.035028,-0.039032,1.049853
337.00,98353,113749,0.035028,-0.035028,1.036842
337.05,98535,114182,0.033027,-0.035028,1.035842
337.10,98674,114400,0.032026,-0.033027,1.039845
337.15,98712,114446,0.035028,-0.036029,1.040846
337.20,98731,114570,0.035028,-0.036029,1.03384
337.25,98781,114779,0.034028,-0.033027,1.043848
337.30,98867,115068,0.035028,-0.033027,1.042847
337.35,99053,115567,0.031025,-0.03703,1.041847
337.40,99235,115959,0.031025,-0.033027,1.047851
337.45,99331,115912,0.036029,-0.035028,1.044849
337.50,98951,113987,0.032026,-0.036029,1.044849
337.55,98227,112510,0.033027,-0.040033,1.044849
337.60,97897,112198,0.031025,-0.032026,1.046851
337.65,97976,112473,0.030024,-0.029024,1.043848
337.70,98125,112824,0.033027,-0.032026,1.047851
337.75,98321,113376,0.033027,-0.032026,1.047851
337.80,98556,113851,0.030024,-0.032026,1.052855
337.85,98664,114092,0.035028,-0.036029,1.042847
337.90,98785,114437,0.033027,-0.036029,1.046851
337.95,98948,114800,0.033027,-0.03703,1.047851
338.00,99082,115141,0.036029,-0.038031,1.044849
338.05,99211,115528,0.031025,-0.038031,1.04585
338.10,99377,115965,0.028023,-0.035028,1.044849
338.15,99474,115198,0.02502,-0.032026,1.041847
338.20,98059,112188,0.032026,-0.038031,1.041847
338.25,98150,112520,0.033027,-0.036029,1.042847
338.30,98345,112937,0.029024,-0.036029,1.043848
338.35,98527,113381,0.033027,-0.034028,1.041847
338.40,98920,114142,0.031025,-0.031025,1.042847
338.45,98952,114118,0.03703,-0.036029,1.039845
338.50,98978,114268,0.033027,-0.038031,1.044849
338.55,99090,114593,0.029024,-0.03703,1.041847
338.60,99246,114956,0.029024,-0.035028,1.042847
338.65,99380,115335,0.030024,-0.035028,1.043848
338.70,99552,115890,0.034028,-0.03703,1.04585
338.75,99745,116211,0.033027,-0.035028,1.047851
338.80,99515,114286,0.036029,-0.034028,1.047851
338.85,98742,112756,0.029024,-0.035028,1.040846
338.90,98434,112441,0.031025,-0.032026,1.047851
338.95,98530,112806,0.036029,-0.032026,1.048852
339.00,98743,113349,0.030024,-0.035028,1.043848
339.05,98969,113921,0.032026,-0.036029,1.046851
339.10,99193,114375,0.036029,-0.03703,1.048852
339.15,99319,114527,0.029024,-0.03703,1.047851
339.20,99319,114547,0.029024,-0.039032,1.046851
339.25,99324,114734,0.029024,-0.034028,1.039845
339.30,99407,114980,0.029024,-0.035028,1.043848
339.35,99605,115770,0.036029,-0.03703,1.046851
339.40,99788,116266,0.029024,-0.031025,1.040846
339.45,99933,116407,0.027022,-0.036029,1.035842
339.50,99543,114251,0.027022,-0.032026,1.04585
339.55,98781,112873,0.032026,-0.036029,1.041847
339.60,98508,112597,0.03703,-0.03703,1.044849
339.65,98600,113020,0.03703,-0.033027,1.041847
339.70,98799,113532,0.036029,-0.036029,1.04585
339.75,99025,114129,0.032026,-0.035028,1.046851
339.80,99263,114650,0.033027,-0.034028,1.041847
339.85,99392,114804,0.038031,-0.034028,1.038844
339.90,99400,114782,0.035028,-0.032026,1.040846
339.95,99414,114908,0.038031,-0.030024,1.040846
340.00,99519,115288,0.035028,-0.032026,1.038844
340.05,99679,115795,0.032026,-0.035028,1.042847
340.10,99852,116201,0.035028,-0.033027,1.046851
340.15,99986,116605,0.031025,-0.038031,1.047851
340.20,100154,117094,0.028023,-0.03703,1.043848
340.25,99166,113365,0.029024,-0.031025,1.039845
340.30,98655,112720,0.035028,-0.033027,1.043848
340.35,98598,113029,0.034028,-0.033027,1.044849
340.40,98810,113594,0.031025,-0.032026,1.044849
340.45,99046,114224,0.030024,-0.032026,1.042847
