IR, RED,X,Y,Z, heart_rate, respiration_rate, SPO2,Activity
116001,99406,0.032026,-0.038031,1.043848,80,14.81481481,79.35709189,5.00E+00
115792,99485,0.035028,-0.035028,1.044849,80,14.81481481,79.35709189,5.00E+00
113827,98991,0.033027,-0.034028,1.042847,80,14.81481481,79.35709189,5.00E+00
112854,98402,0.033027,-0.036029,1.037843,80,14.81481481,79.35709189,4.00E+00
112725,98229,0.027022,-0.036029,1.041847,80,14.81481481,79.35709189,5.00E+00
112913,98292,0.031025,-0.035028,1.044849,80,14.81481481,79.35709189,5.00E+00
113100,98377,0.031025,-0.035028,1.044849,80,14.81481481,79.35709189,5.00E+00
113441,98473,0.032026,-0.032026,1.043848,80,14.81481481,79.35709189,5.00E+00
113668,98608,0.032026,-0.03703,1.043848,80,14.81481481,79.35709189,5.00E+00
113635,98644,0.035028,-0.032026,1.043848,80,14.81481481,79.35709189,5.00E+00
113676,98646,0.036029,-0.031025,1.047851,80,14.81481481,79.35709189,5.00E+00
113802,98668,0.03703,-0.033027,1.043848,75,14.81481481,79.35709189,5.00E+00
114002,98727,0.033027,-0.035028,1.039845,75,14.81481481,80.39073429,5.00E+00
114745,98990,0.030024,-0.03703,1.040846,75,14.81481481,80.39073429,5.00E+00
115151,99107,0.030024,-0.03703,1.044849,75,14.81481481,80.39073429,5.00E+00
115720,99354,0.029024,-0.033027,1.04585,75,14.81481481,80.39073429,5.00E+00
115913,99425,0.034028,-0.034028,1.047851,75,14.81481481,80.39073429,5.00E+00
116431,81298,0.02502,-0.030024,1.041847,75,14.81481481,80.39073429,2.00E+00
114885,99407,0.028023,-0.034028,1.036842,75,14.81481481,80.39073429,5.00E+00
114889,99206,0.023019,-0.02502,0.784638,75,14.81481481,80.39073429,5.00E+00
115583,99333,0.031025,-0.032026,0.973791,75,14.81481481,80.39073429,5.00E+00
116457,99672,0.032026,-0.035028,1.032839,75,14.81481481,80.39073429,4.00E+00
117170,99990,0.027022,-0.03703,1.041847,75,14.81481481,80.39073429,5.00E+00
117425,100201,0.033027,-0.035028,1.044849,75,14.81481481,80.39073429,5.00E+00
116678,100033,0.031025,-0.034028,1.044849,75,14.81481481,80.39073429,5.00E+00
116633,99911,0.030024,-0.034028,1.040846,75,14.81481481,80.39073429,5.00E+00
117107,100211,0.034028,-0.034028,1.040846,75,14.81481481,80.39073429,5.00E+00
116840,99967,0.039032,-0.034028,1.042847,80,14.81481481,80.6448493,5.00E+00
118141,100441,0.033027,-0.041033,1.040846,80,14.81481481,80.6448493,4.00E+00
117748,100277,0.032026,-0.033027,1.040846,80,14.81481481,80.6448493,5.00E+00
118508,100578,0.035028,-0.036029,1.042847,80,14.81481481,80.6448493,5.00E+00
118760,100696,0.028023,-0.041033,1.047851,80,14.81481481,80.6448493,5.00E+00
119011,100769,0.029024,-0.038031,1.038844,80,14.81481481,80.6448493,5.00E+00
119161,100834,0.033027,-0.032026,1.044849,80,14.81481481,80.6448493,5.00E+00
119303,100901,0.032026,-0.036029,1.04585,80,14.81481481,80.6448493,5.00E+00
116800,100652,0.034028,-0.039032,1.047851,80,14.81481481,80.6448493,4.00E+00
114833,99480,0.03703,-0.035028,1.042847,80,14.81481481,80.6448493,5.00E+00
114488,99146,0.033027,-0.029024,1.04585,80,14.81481481,80.6448493,5.00E+00
114825,99173,0.030024,-0.035028,1.041847,80,14.81481481,80.6448493,5.00E+00
115351,99357,0.033027,-0.041033,1.044849,80,14.81481481,80.6448493,4.00E+00
115887,99569,0.035028,-0.038031,1.048852,80,14.81481481,80.6448493,4.00E+00
116382,99780,0.033027,-0.031025,1.048852,80,14.81481481,80.6448493,5.00E+00
116471,99917,0.030024,-0.029024,1.044849,75,14.81481481,80.6448493,5.00E+00
116288,99863,0.029024,-0.034028,1.044849,75,14.81481481,80.82858494,5.00E+00
113003,98848,0.032026,-0.035028,1.046851,75,14.81481481,80.82858494,5.00E+00
113691,99001,0.033027,-0.041033,1.043848,75,14.81481481,80.82858494,4.00E+00
114127,99138,0.027022,-0.035028,1.041847,75,14.81481481,80.82858494,5.00E+00
114272,99275,0.028023,-0.033027,1.038844,75,14.81481481,80.82858494,5.00E+00
114239,99285,0.030024,-0.029024,1.040846,75,14.81481481,80.82858494,5.00E+00
114429,99280,0.029024,-0.029024,1.042847,75,14.81481481,80.82858494,2.00E+00
114312,99251,0.032026,-0.031025,1.040846,75,14.81481481,80.82858494,5.00E+00
114644,99323,0.033027,-0.029024,1.042847,75,14.81481481,80.82858494,5.00E+00
114953,99404,0.035028,-0.029024,1.042847,75,14.81481481,80.82858494,5.00E+00
115374,99618,0.030024,-0.032026,1.04585,75,14.81481481,80.82858494,5.00E+00
115510,99631,0.031025,-0.034028,1.04585,75,14.81481481,80.82858494,5.00E+00
115978,99767,0.035028,-0.035028,1.046851,75,14.81481481,80.82858494,5.00E+00
116441,99948,0.034028,-0.039032,1.043848,75,14.81481481,80.82858494,3.00E+00
116671,100052,0.034028,-0.034028,1.046851,75,14.81481481,80.82858494,5.00E+00
116691,100091,0.036029,-0.032026,1.042847,75,14.81481481,80.82858494,5.00E+00
116774,100116,0.03703,-0.034028,1.042847,75,14.81481481,80.39844378,5.00E+00
120447,101080,0.032026,-0.038031,1.036842,70.58823529,14.81481481,80.78456536,3.00E+00
120581,101159,0.033027,-0.039032,1.041847,70.58823529,14.81481481,80.78456536,3.00E+00
116887,100139,0.03703,-0.038031,1.043848,75,14.81481481,80.39844378,5.00E+00
117112,100192,0.034028,-0.038031,1.044849,75,14.81481481,80.39844378,3.00E+00
117368,100265,0.029024,-0.03703,1.04585,75,14.81481481,80.39844378,5.00E+00
117897,100455,0.033027,-0.036029,1.048852,75,14.81481481,80.39844378,5.00E+00
118146,100542,0.028023,-0.040033,1.041847,75,14.81481481,80.39844378,5.00E+00
118363,100619,0.028023,-0.039032,1.042847,75,14.81481481,80.39844378,5.00E+00
119047,100869,0.034028,-0.039032,1.040846,75,14.81481481,80.39844378,3.00E+00
119174,100925,0.029024,-0.035028,1.041847,75,14.81481481,80.39844378,5.00E+00
116509,100689,0.029024,-0.036029,1.046851,75,14.81481481,80.39844378,5.00E+00
114281,99420,0.030024,-0.038031,1.04585,75,14.81481481,80.39844378,5.00E+00
118580,100706,0.033027,-0.038031,1.037843,75,14.81481481,80.39844378,3.00E+00
113806,99016,0.031025,-0.033027,1.04585,75,14.81481481,80.39844378,5.00E+00
114011,99011,0.033027,-0.032026,1.041847,70.58823529,14.81481481,80.024531,5.00E+00
114428,99137,0.029024,-0.03703,1.043848,70.58823529,14.81481481,80.024531,5.00E+00
118748,100776,0.028023,-0.036029,1.048852,75,14.81481481,80.39844378,5.00E+00
118932,100814,0.030024,-0.036029,1.044849,75,14.81481481,80.39844378,5.00E+00
114756,99270,0.035028,-0.036029,1.044849,70.58823529,14.81481481,80.024531,5.00E+00
115051,99396,0.030024,-0.036029,1.04585,70.58823529,14.81481481,80.024531,5.00E+00
115023,99445,0.029024,-0.036029,1.047851,70.58823529,14.81481481,80.024531,5.00E+00
114895,99396,0.033027,-0.033027,1.04585,70.58823529,14.81481481,80.024531,5.00E+00
115010,99406,0.028023,-0.038031,1.042847,70.58823529,14.81481481,80.024531,5.00E+00
115193,99459,0.027022,-0.038031,1.048852,70.58823529,14.81481481,80.024531,5.00E+00
114710,99404,0.030024,-0.03703,1.047851,70.58823529,14.81481481,80.024531,5.00E+00
116410,99869,0.030024,-0.035028,1.046851,70.58823529,14.81481481,80.024531,5.00E+00
116653,100153,0.036029,-0.038031,1.036842,70.58823529,14.81481481,80.024531,3.00E+00
116542,100102,0.033027,-0.035028,1.043848,70.58823529,14.81481481,80.024531,5.00E+00
116616,100114,0.030024,-0.036029,1.04585,70.58823529,14.81481481,80.024531,5.00E+00
116844,100181,0.031025,-0.033027,1.042847,70.58823529,14.81481481,80.024531,5.00E+00
117137,100289,0.030024,-0.035028,1.044849,70.58823529,14.81481481,80.024531,5.00E+00
117464,100423,0.031025,-0.039032,1.041847,70.58823529,14.81481481,80.024531,5.00E+00
117842,100557,0.030024,-0.036029,1.040846,70.58823529,14.81481481,79.77789263,5.00E+00
118215,100689,0.030024,-0.033027,1.043848,75,14.81481481,79.77789263,5.00E+00
118504,100801,0.029024,-0.034028,1.041847,75,14.81481481,79.77789263,5.00E+00
118829,100896,0.030024,-0.03703,1.044849,75,14.81481481,79.77789263,5.00E+00
119064,100968,0.030024,-0.035028,1.042847,75,14.81481481,79.77789263,5.00E+00
119231,101036,0.032026,-0.032026,1.044849,75,14.81481481,79.77789263,5.00E+00
119409,101088,0.033027,-0.034028,1.040846,75,14.81481481,79.77789263,5.00E+00
119524,101129,0.033027,-0.036029,1.037843,75,14.81481481,79.77789263,4.00E+00
117781,101054,0.028023,-0.036029,1.044849,75,14.81481481,79.77789263,5.00E+00
114949,99821,0.032026,-0.032026,1.038844,75,14.81481481,79.77789263,5.00E+00
114295,99252,0.031025,-0.032026,1.043848,75,14.81481481,79.77789263,5.00E+00
114538,99209,0.030024,-0.028023,1.042847,75,14.81481481,79.77789263,5.00E+00
115084,99363,0.035028,-0.038031,1.043848,75,14.81481481,79.77789263,3.00E+00
115628,99575,0.036029,-0.034028,1.039845,75,14.81481481,79.77789263,5.00E+00
116055,99768,0.032026,-0.032026,1.043848,75,14.81481481,79.77789263,5.00E+00
115991,99852,0.029024,-0.036029,1.041847,75,14.81481481,79.77789263,5.00E+00
115712,99763,0.033027,-0.038031,1.041847,75,14.81481481,80.18817089,3.00E+00
115898,99690,0.034028,-0.039032,1.041847,70.58823529,14.81481481,80.18817089,3.00E+00
116235,99842,0.033027,-0.03703,1.040846,70.58823529,14.81481481,80.18817089,3.00E+00
116582,99980,0.033027,-0.034028,1.04585,70.58823529,14.81481481,80.18817089,5.00E+00
116915,100130,0.035028,-0.039032,1.043848,70.58823529,14.81481481,80.18817089,3.00E+00
117538,100410,0.032026,-0.038031,1.043848,70.58823529,14.81481481,80.18817089,5.00E+00
117313,100271,0.030024,-0.036029,1.040846,70.58823529,14.81481481,80.18817089,5.00E+00
117792,100521,0.035028,-0.035028,1.04585,70.58823529,14.81481481,80.18817089,5.00E+00
117919,100616,0.035028,-0.032026,1.047851,70.58823529,14.81481481,80.18817089,5.00E+00
115959,100386,0.033027,-0.03703,1.042847,70.58823529,14.81481481,80.18817089,5.00E+00
114417,99507,0.030024,-0.034028,1.041847,70.58823529,14.81481481,80.18817089,5.00E+00
114015,99191,0.034028,-0.035028,1.048852,70.58823529,14.81481481,80.18817089,5.00E+00
114223,99179,0.035028,-0.039032,1.04585,70.58823529,14.81481481,80.18817089,4.00E+00
114633,99290,0.033027,-0.035028,1.046851,70.58823529,14.81481481,80.18817089,5.00E+00
115163,99472,0.033027,-0.031025,1.040846,70.58823529,14.81481481,80.18817089,5.00E+00
115577,99668,0.034028,-0.033027,1.041847,70.58823529,14.81481481,80.18817089,5.00E+00
115659,99776,0.032026,-0.036029,1.037843,70.58823529,14.81481481,79.4374176,4.00E+00
115541,99741,0.031025,-0.038031,1.040846,70.58823529,14.81481481,79.4374176,5.00E+00
115484,99711,0.036029,-0.039032,1.039845,70.58823529,14.81481481,79.4374176,3.00E+00
115632,99722,0.035028,-0.036029,1.040846,70.58823529,14.81481481,79.4374176,5.00E+00
115866,99774,0.035028,-0.031025,1.044849,70.58823529,14.81481481,79.4374176,5.00E+00
116219,99871,0.033027,-0.031025,1.042847,70.58823529,14.81481481,79.4374176,5.00E+00
116577,100021,0.031025,-0.035028,1.040846,70.58823529,14.81481481,79.4374176,5.00E+00
116944,100169,0.033027,-0.031025,1.041847,70.58823529,14.81481481,79.4374176,5.00E+00
117200,100296,0.032026,-0.036029,1.040846,70.58823529,14.81481481,79.4374176,5.00E+00
117467,100396,0.035028,-0.040033,1.04585,70.58823529,14.81481481,79.4374176,4.00E+00
117691,100462,0.035028,-0.039032,1.042847,70.58823529,14.81481481,79.4374176,3.00E+00
116706,100481,0.031025,-0.033027,1.032839,70.58823529,14.81481481,79.4374176,5.00E+00
114439,99658,0.028023,-0.031025,1.044849,70.58823529,14.81481481,79.4374176,2.00E+00
113602,99105,0.035028,-0.040033,1.046851,70.58823529,14.81481481,79.4374176,4.00E+00
113549,98983,0.030024,-0.03703,1.046851,70.58823529,14.81481481,79.4374176,5.00E+00
113863,99073,0.032026,-0.034028,1.041847,70.58823529,14.81481481,79.4374176,5.00E+00
114204,99206,0.035028,-0.035028,1.046851,70.58823529,14.81481481,78.55247895,5.00E+00
114621,99351,0.031025,-0.032026,1.04585,70.58823529,14.81481481,78.55247895,5.00E+00
114919,99529,0.031025,-0.03703,1.043848,70.58823529,14.81481481,78.55247895,5.00E+00
114959,99594,0.032026,-0.033027,1.042847,70.58823529,14.81481481,78.55247895,5.00E+00
114920,99565,0.036029,-0.035028,1.041847,70.58823529,14.81481481,78.55247895,5.00E+00
114985,99578,0.036029,-0.033027,1.047851,70.58823529,14.81481481,78.55247895,5.00E+00
115205,99636,0.032026,-0.030024,1.046851,70.58823529,14.81481481,78.55247895,5.00E+00
115603,99742,0.035028,-0.039032,1.043848,70.58823529,14.81481481,78.55247895,3.00E+00
115989,99869,0.035028,-0.03703,1.04585,70.58823529,14.81481481,78.55247895,5.00E+00
116365,100013,0.034028,-0.033027,1.044849,70.58823529,14.81481481,78.55247895,5.00E+00
117054,100290,0.033027,-0.029024,1.040846,70.58823529,14.81481481,78.55247895,5.00E+00
116618,100122,0.032026,-0.036029,1.044849,70.58823529,14.81481481,78.55247895,5.00E+00
116874,100242,0.027022,-0.034028,1.041847,70.58823529,14.81481481,78.55247895,2.00E+00
117202,100372,0.026021,-0.031025,1.04585,70.58823529,14.81481481,78.55247895,2.00E+00
113333,98995,0.030024,-0.033027,1.044849,70.58823529,15,80.18893051,5.00E+00
113433,98955,0.031025,-0.033027,1.048852,70.58823529,15,80.18893051,5.00E+00
113830,99060,0.032026,-0.035028,1.048852,70.58823529,15,80.18893051,5.00E+00
114627,99380,0.031025,-0.038031,1.047851,70.58823529,15,80.18893051,5.00E+00
114234,99215,0.030024,-0.036029,1.046851,70.58823529,15,80.18893051,5.00E+00
114745,99492,0.030024,-0.035028,1.046851,70.58823529,15,80.18893051,5.00E+00
114641,99470,0.030024,-0.035028,1.042847,70.58823529,15,80.18893051,5.00E+00
114778,99478,0.031025,-0.031025,1.040846,70.58823529,15,80.18893051,5.00E+00
115130,99603,0.035028,-0.033027,1.040846,70.58823529,15,80.18893051,5.00E+00
115441,99735,0.027022,-0.035028,1.04585,70.58823529,15,80.18893051,5.00E+00
115811,99879,0.028023,-0.035028,1.041847,70.58823529,15,80.18893051,5.00E+00
116197,100008,0.033027,-0.029024,1.039845,70.58823529,15,80.18893051,5.00E+00
116472,100141,0.033027,-0.034028,1.041847,70.58823529,15,80.18893051,5.00E+00
116660,100214,0.033027,-0.035028,1.039845,70.58823529,15,80.18893051,5.00E+00
116863,100289,0.033027,-0.030024,1.047851,70.58823529,15,80.18893051,5.00E+00
116500,100352,0.030024,-0.035028,1.044849,70.58823529,15,80.18893051,5.00E+00
114343,99754,0.032026,-0.036029,1.047851,70.58823529,15,87.64333755,5.00E+00
113401,99103,0.035028,-0.031025,1.048852,70.58823529,15,87.64333755,5.00E+00
113287,98950,0.03703,-0.039032,1.043848,70.58823529,15,87.64333755,4.00E+00
113728,99040,0.035028,-0.035028,1.039845,70.58823529,15,87.64333755,5.00E+00
114153,99197,0.029024,-0.035028,1.041847,70.58823529,15,87.64333755,5.00E+00
114575,99364,0.036029,-0.035028,1.042847,70.58823529,15,87.64333755,5.00E+00
114750,99505,0.031025,-0.035028,1.039845,70.58823529,15,87.64333755,5.00E+00
114644,99494,0.032026,-0.031025,1.041847,70.58823529,15,87.64333755,5.00E+00
114626,99464,0.031025,-0.031025,1.043848,70.58823529,15,87.64333755,5.00E+00
114770,99495,0.033027,-0.036029,1.046851,70.58823529,15,87.64333755,5.00E+00
114970,99573,0.034028,-0.040033,1.048852,70.58823529,15,87.64333755,4.00E+00
115300,99679,0.031025,-0.036029,1.044849,70.58823529,15,87.64333755,5.00E+00
115144,99725,0.034028,-0.034028,1.041847,70.58823529,15,87.64333755,5.00E+00
115385,99716,0.034028,-0.038031,1.039845,70.58823529,15,87.64333755,3.00E+00
115976,99898,0.029024,-0.038031,1.044849,70.58823529,15,87.64333755,5.00E+00
116486,100123,0.03703,-0.036029,1.047851,70.58823529,15,87.64333755,5.00E+00
116760,100277,0.031025,-0.036029,1.046851,70.58823529,15,87.64333755,5.00E+00
116874,100325,0.034028,-0.034028,1.047851,70.58823529,15,80.58295209,5.00E+00
116934,100360,0.032026,-0.036029,1.048852,70.58823529,15,80.58295209,5.00E+00
117073,100394,0.035028,-0.034028,1.044849,70.58823529,15,80.58295209,5.00E+00
117381,100491,0.031025,-0.03703,1.047851,70.58823529,15,80.58295209,5.00E+00
117701,100575,0.030024,-0.035028,1.040846,70.58823529,15,80.58295209,5.00E+00
117925,100672,0.027022,-0.036029,1.04585,75,15,80.58295209,5.00E+00
118198,100767,0.030024,-0.033027,1.044849,75,15,80.58295209,5.00E+00
118455,100843,0.030024,-0.034028,1.043848,75,15,80.58295209,5.00E+00
118657,100914,0.031025,-0.032026,1.04585,75,15,80.58295209,5.00E+00
119057,101062,0.033027,-0.03703,1.042847,75,15,80.58295209,5.00E+00
119253,101112,0.036029,-0.036029,1.046851,75,15,80.58295209,5.00E+00
119408,101167,0.029024,-0.032026,1.039845,75,15,80.58295209,5.00E+00
119572,101236,0.033027,-0.032026,1.044849,75,15,80.58295209,5.00E+00
117031,101041,0.030024,-0.032026,1.046851,75,15,80.58295209,1.00E+00
119619,101275,0.032026,-0.034028,1.044849,75,15,80.58295209,5.00E+00
114594,99750,0.033027,-0.032026,1.040846,75,15,80.58295209,5.00E+00
114078,99304,0.033027,-0.033027,1.043848,75,15,80.58295209,5.00E+00
114253,99278,0.035028,-0.034028,1.043848,75,15,80.58295209,5.00E+00
114715,99431,0.036029,-0.034028,1.040846,75,15,80.58295209,5.00E+00
115482,99840,0.030024,-0.036029,1.044849,75,15,80.58295209,5.00E+00
115328,99827,0.031025,-0.036029,1.044849,75,15,80.58295209,5.00E+00
115171,99763,0.033027,-0.036029,1.04585,75,15,80.16843346,5.00E+00
115206,99746,0.036029,-0.033027,1.044849,75,15,80.16843346,5.00E+00
115376,99790,0.034028,-0.036029,1.041847,75,15,80.16843346,5.00E+00
115741,99913,0.028023,-0.036029,1.046851,75,15,80.16843346,5.00E+00
116180,100045,0.035028,-0.034028,1.043848,75,15,80.16843346,5.00E+00
116561,100203,0.039032,-0.033027,1.042847,75,15,80.16843346,5.00E+00
116890,100330,0.038031,-0.038031,1.046851,75,15,80.16843346,5.00E+00
117226,100453,0.031025,-0.034028,1.039845,75,15,80.16843346,5.00E+00
117530,100546,0.027022,-0.030024,1.043848,75,15,80.16843346,2.00E+00
117765,100637,0.031025,-0.031025,1.044849,75,15,80.16843346,5.00E+00
117996,100717,0.035028,-0.031025,1.044849,75,15,80.16843346,5.00E+00
117235,100739,0.029024,-0.032026,1.046851,75,15,80.16843346,1.00E+00
115768,100269,0.035028,-0.038031,1.038844,70.58823529,14.81481481,78.55247895,3.00E+00
113883,99411,0.033027,-0.031025,1.037843,70.58823529,15,78.55247895,5.00E+00
114726,99919,0.030024,-0.026021,1.036842,75,15,80.16843346,5.00E+00
113816,99292,0.031025,-0.035028,1.043848,75,15,80.16843346,5.00E+00
113871,99177,0.030024,-0.03703,1.041847,75,15,80.16843346,5.00E+00
114347,99300,0.034028,-0.032026,1.048852,75,15,80.16843346,5.00E+00
114857,99506,0.034028,-0.032026,1.046851,70.58823529,15,80.16843346,5.00E+00
115370,99730,0.036029,-0.035028,1.047851,70.58823529,15,80.76329013,5.00E+00
115648,99904,0.036029,-0.033027,1.04585,70.58823529,15,80.76329013,5.00E+00
115589,99942,0.03703,-0.033027,1.040846,70.58823529,15,80.76329013,5.00E+00
115496,99898,0.032026,-0.035028,1.047851,70.58823529,15,80.76329013,5.00E+00
115481,99885,0.034028,-0.035028,1.046851,70.58823529,15,80.76329013,5.00E+00
115763,99948,0.035028,-0.032026,1.046851,70.58823529,15,80.76329013,5.00E+00
116049,100059,0.029024,-0.036029,1.040846,70.58823529,15,80.76329013,5.00E+00
115990,100163,0.030024,-0.034028,1.043848,70.58823529,15,80.76329013,5.00E+00
115596,100073,0.032026,-0.036029,1.039845,70.58823529,14.81481481,80.76329013,4.00E+00
115559,99964,0.032026,-0.03703,1.044849,70.58823529,14.81481481,80.76329013,5.00E+00
116034,100063,0.031025,-0.034028,1.040846,70.58823529,14.81481481,80.76329013,5.00E+00
116836,100318,0.034028,-0.035028,1.042847,70.58823529,14.81481481,80.76329013,5.00E+00
117692,100760,0.035028,-0.036029,1.046851,70.58823529,14.81481481,80.76329013,5.00E+00
117833,100766,0.032026,-0.038031,1.042847,70.58823529,14.81481481,80.76329013,5.00E+00
117483,100610,0.031025,-0.032026,1.046851,70.58823529,14.81481481,80.76329013,5.00E+00
118019,100809,0.036029,-0.031025,1.046851,70.58823529,14.81481481,80.76329013,5.00E+00
118799,101088,0.033027,-0.035028,1.044849,70.58823529,14.81481481,80.5066706,5.00E+00
119087,101182,0.030024,-0.031025,1.046851,70.58823529,14.81481481,80.5066706,1.00E+00
119303,101289,0.033027,-0.033027,1.044849,70.58823529,14.81481481,80.5066706,5.00E+00
119519,101388,0.030024,-0.032026,1.048852,70.58823529,14.81481481,80.5066706,1.00E+00
119710,101465,0.028023,-0.035028,1.043848,70.58823529,14.81481481,80.5066706,5.00E+00
119942,101559,0.034028,-0.03703,1.043848,70.58823529,14.81481481,80.5066706,5.00E+00
119715,101632,0.034028,-0.039032,1.041847,70.58823529,14.81481481,80.5066706,3.00E+00
116373,101000,0.032026,-0.036029,1.042847,70.58823529,14.81481481,80.5066706,5.00E+00
114742,99911,0.035028,-0.034028,1.038844,70.58823529,14.81481481,80.5066706,5.00E+00
114534,99613,0.035028,-0.036029,1.043848,70.58823529,14.81481481,80.5066706,5.00E+00
114842,99669,0.034028,-0.036029,1.044849,70.58823529,14.81481481,80.5066706,5.00E+00
115325,99847,0.03703,-0.035028,1.047851,70.58823529,14.81481481,80.5066706,5.00E+00
115698,100031,0.034028,-0.033027,1.040846,70.58823529,14.81481481,80.5066706,5.00E+00
115897,100162,0.032026,-0.035028,1.047851,70.58823529,14.81481481,80.5066706,5.00E+00
115707,100139,0.031025,-0.038031,1.046851,70.58823529,14.81481481,80.5066706,5.00E+00
115483,100021,0.032026,-0.034028,1.046851,70.58823529,14.81481481,80.5066706,5.00E+00
115517,99973,0.036029,-0.034028,1.042847,70.58823529,14.81481481,80.12159861,5.00E+00
115653,99986,0.034028,-0.033027,1.043848,70.58823529,14.81481481,80.12159861,5.00E+00
115904,100053,0.030024,-0.034028,1.038844,70.58823529,14.81481481,80.12159861,5.00E+00
115968,100107,0.035028,-0.034028,1.040846,70.58823529,14.81481481,80.12159861,5.00E+00
115300,99966,0.039032,-0.038031,1.044849,70.58823529,14.81481481,80.12159861,5.00E+00
114954,99714,0.034028,-0.038031,1.036842,70.58823529,14.81481481,80.12159861,3.00E+00
115216,99692,0.034028,-0.03703,1.044849,70.58823529,14.81481481,80.12159861,5.00E+00
115935,99896,0.034028,-0.035028,1.041847,70.58823529,14.81481481,80.12159861,5.00E+00
116810,100249,0.029024,-0.032026,1.040846,70.58823529,14.81481481,80.12159861,5.00E+00
117209,100484,0.030024,-0.031025,1.044849,70.58823529,14.81481481,80.12159861,5.00E+00
117075,100507,0.033027,-0.032026,1.040846,70.58823529,14.81481481,80.12159861,5.00E+00
116924,100420,0.035028,-0.039032,1.041847,70.58823529,14.81481481,80.12159861,3.00E+00
116956,100362,0.032026,-0.035028,1.046851,70.58823529,14.81481481,80.12159861,5.00E+00
117084,100384,0.031025,-0.036029,1.044849,70.58823529,14.81481481,80.12159861,5.00E+00
117437,100472,0.031025,-0.036029,1.043848,70.58823529,14.81481481,80.12159861,5.00E+00
117722,100595,0.034028,-0.032026,1.042847,70.58823529,14.81481481,80.12159861,5.00E+00
118018,100705,0.034028,-0.03703,1.044849,70.58823529,14.81481481,80.12159861,5.00E+00
118521,100903,0.035028,-0.035028,1.036842,70.58823529,14.81481481,80.51631595,5.00E+00
118366,100809,0.034028,-0.034028,1.042847,70.58823529,14.81481481,80.51631595,5.00E+00
118747,100971,0.031025,-0.036029,1.044849,70.58823529,14.81481481,80.51631595,5.00E+00
118873,101039,0.034028,-0.038031,1.041847,70.58823529,14.81481481,80.51631595,3.00E+00
119084,101080,0.033027,-0.03703,1.048852,70.58823529,14.81481481,80.51631595,5.00E+00
119214,101138,0.034028,-0.030024,1.044849,70.58823529,14.81481481,80.51631595,5.00E+00
119225,101197,0.027022,-0.033027,1.041847,70.58823529,14.81481481,80.51631595,2.00E+00
116395,100832,0.026021,-0.032026,1.041847,70.58823529,14.81481481,80.51631595,2.00E+00
117761,100777,0.031025,-0.034028,1.038844,70.58823529,14.81481481,80.76329013,5.00E+00
118575,101011,0.033027,-0.034028,1.043848,70.58823529,14.81481481,80.5066706,5.00E+00
114449,99620,0.029024,-0.038031,1.046851,70.58823529,14.81481481,80.51631595,5.00E+00
114021,99248,0.032026,-0.032026,1.046851,70.58823529,14.81481481,80.51631595,5.00E+00
114294,99237,0.032026,-0.032026,1.042847,70.58823529,14.81481481,80.51631595,5.00E+00
114856,99389,0.032026,-0.035028,1.041847,70.58823529,14.81481481,80.51631595,5.00E+00
115440,99597,0.03703,-0.034028,1.04585,70.58823529,14.81481481,80.51631595,5.00E+00
115755,99767,0.039032,-0.036029,1.038844,70.58823529,14.81481481,80.51631595,5.00E+00
115655,99814,0.033027,-0.035028,1.041847,70.58823529,14.81481481,80.51631595,5.00E+00
115420,99704,0.031025,-0.035028,1.043848,70.58823529,14.81481481,80.51631595,5.00E+00
115375,99653,0.030024,-0.036029,1.043848,70.58823529,14.81481481,80.51631595,5.00E+00
115526,99703,0.033027,-0.038031,1.047851,70.58823529,14.81481481,80.15826397,4.00E+00
115820,99781,0.030024,-0.034028,1.04585,70.58823529,14.81481481,80.15826397,5.00E+00
116718,100145,0.028023,-0.032026,1.042847,70.58823529,14.81481481,80.15826397,2.00E+00
117027,100279,0.028023,-0.036029,1.044849,70.58823529,14.81481481,80.15826397,5.00E+00
117330,100400,0.031025,-0.033027,1.04585,70.58823529,14.81481481,80.15826397,5.00E+00
117540,100512,0.03703,-0.03703,1.043848,70.58823529,14.81481481,80.15826397,5.00E+00
117551,100596,0.032026,-0.036029,1.044849,70.58823529,14.81481481,80.15826397,5.00E+00
115420,100278,0.034028,-0.039032,1.041847,70.58823529,14.81481481,80.15826397,3.00E+00
113751,99152,0.032026,-0.036029,1.048852,70.58823529,14.81481481,80.15826397,5.00E+00
114666,99482,0.031025,-0.029024,1.046851,70.58823529,14.81481481,80.15826397,5.00E+00
115145,99676,0.029024,-0.033027,1.04585,70.58823529,14.81481481,80.15826397,5.00E+00
115262,99819,0.035028,-0.036029,1.042847,70.58823529,14.81481481,80.15826397,5.00E+00
115130,99798,0.038031,-0.036029,1.043848,70.58823529,14.81481481,80.15826397,5.00E+00
114990,99738,0.03703,-0.036029,1.040846,70.58823529,14.81481481,80.15826397,5.00E+00
115149,99743,0.03703,-0.036029,1.040846,70.58823529,14.81481481,80.15826397,5.00E+00
115426,99808,0.034028,-0.038031,1.041847,70.58823529,14.81481481,80.15826397,3.00E+00
115783,99919,0.034028,-0.033027,1.04585,75,14.81481481,80.18992193,5.00E+00
116161,100063,0.039032,-0.036029,1.048852,75,14.81481481,80.18992193,5.00E+00
116573,100189,0.033027,-0.034028,1.049853,75,14.81481481,80.18992193,5.00E+00
